datetime (YYYY-MM-DD hh:mm:ss),configuration,outdoor air temperature (C),cell A heating (Wh/sqft),cell A cooling (Wh/sqft),cell B heating (Wh/sqft),cell B cooling (Wh/sqft)
2019-11-01 16:00:00,CorePlus-I,22.250735496944447,,4.421204608276247,0.0011827651125186085,2.600228442927867
2019-11-01 17:00:00,CorePlus-I,21.592611052222217,,3.03673329463587,0.0011556014443174095,2.0159844813406926
2019-11-01 18:00:00,CorePlus-I,19.72356425277778,,2.9688672101430638,0.0010071241512340575,1.1200245511285425
2019-11-01 19:00:00,CorePlus-I,18.957318810277776,0.18367525805241178,0.02122035983054012,0.03519214443777654,0.005884345134909828
2019-11-01 20:00:00,CorePlus-I,18.471231525,0.1750648594203383,,0.03870629321573841,
2019-11-01 21:00:00,CorePlus-I,17.936270344722228,0.17584712061277571,,0.0407893574516586,
2019-11-01 22:00:00,CorePlus-I,18.38848723861111,0.17715994626737705,,0.04262796491302461,
2019-11-01 23:00:00,CorePlus-I,18.047385402777778,0.1781126738454764,,0.043867651084776374,
2019-11-02 00:00:00,CorePlus-I,16.11875231666667,0.17846606539698442,,0.044861542454023344,
2019-11-02 01:00:00,CorePlus-I,15.862957971944446,0.1788484056841132,,0.04566478129263258,
2019-11-02 02:00:00,CorePlus-I,15.504732942361109,0.18246925435999645,,0.046297223665412994,
2019-11-02 03:00:00,CorePlus-I,15.579310654727587,0.1824689586658715,,0.0467820946222018,
2019-11-02 04:00:00,CorePlus-I,15.106972833333337,0.1785099006542075,,0.047015319917571595,
2019-11-02 05:00:00,CorePlus-I,14.630599736111114,0.18117271925419334,,0.04713952761485618,
2019-11-02 06:00:00,CorePlus-I,14.401005319444444,0.17949039956783436,,0.03401706713369017,1.7190407029623667
2019-11-02 07:00:00,CorePlus-I,14.109195097222223,0.4693878155877292,0.0003087069546244911,0.00824301139721492,0.705245418644734
2019-11-02 08:00:00,CorePlus-I,13.549527694444443,0.31753563588407124,,0.015779600112386324,0.0820068130724734
2019-11-02 09:00:00,CorePlus-I,14.413421333333334,0.03619002330819424,2.349352335223785,0.016497238266832713,0.12316932218794897
2019-11-02 10:00:00,CorePlus-I,14.745575694444446,,2.208219242744279,0.07324361887861058,0.10377915593714429
2019-11-02 11:00:00,CorePlus-I,16.751618141666665,,1.1417095142054712,0.18053425747493204,0.05845501930617028
2019-11-02 12:00:00,CorePlus-I,18.52918407069444,,2.384532151781209,0.05141460114802666,1.6647709432650073
2019-11-02 13:00:00,CorePlus-I,20.22477747402777,,3.7165307623273742,0.003964690149165238,3.126743533043822
2019-11-02 14:00:00,CorePlus-I,21.623276345138887,,4.921563297559404,,2.5427206854322026
2019-11-02 15:00:00,CorePlus-I,22.629093370277776,,5.492996485110825,,1.4073803943128824
2019-11-02 16:00:00,CorePlus-I,23.160782780694444,,4.702589924956834,0.0007851687735607523,1.7278708796976063
2019-11-02 17:00:00,CorePlus-I,22.643310092361105,,3.3425108826188845,0.0012668949758649483,2.3108745897129306
2019-11-02 18:00:00,CorePlus-I,20.707148720000006,,3.2661676109619413,0.000525488281110822,1.7175516553368702
2019-11-02 19:00:00,CorePlus-I,19.891955701944443,0.18367119730882106,0.02917332600876068,0.038371619057690605,0.007106751344423375
2019-11-02 20:00:00,CorePlus-I,19.687185803543688,0.17502572345676154,,0.040985949327237654,
2019-11-02 21:00:00,CorePlus-I,19.128261018055564,0.17598993284280645,,0.042672105357789474,
2019-11-02 22:00:00,CorePlus-I,19.04080971472222,0.15471288099645128,,0.044161749985510604,
2019-11-02 23:00:00,CorePlus-I,18.72536901041667,0.17800074848249411,,0.045192617603859654,
2019-11-03 00:00:00,CorePlus-I,18.020993705555558,0.1779876502966084,,0.04591290374706764,
2019-11-03 01:00:00,CorePlus-I,17.492523038749997,0.08195087499750597,,0.046585684387094456,
2019-11-03 02:00:00,CorePlus-I,16.126093935833335,0.06439241331157085,,0.04722919275623462,
2019-11-03 03:00:00,CorePlus-I,15.419393250000002,0.06676627067618383,,0.04747548092136319,
2019-11-03 04:00:00,CorePlus-I,15.628146111111112,0.06130690561415204,,0.047535930951340136,
2019-11-03 05:00:00,CorePlus-I,15.426347958333334,0.06311192800387279,,0.02927614468758342,1.8372340997660903
2019-11-03 06:00:00,CorePlus-I,14.235810138888889,0.3601684880563583,0.0014860132351054742,0.006113827021512421,0.9528019880081549
2019-11-03 07:00:00,CorePlus-I,14.401225194444446,0.4041472879122361,,0.006514396512502859,0.023475900995607177
2019-11-03 08:00:00,CorePlus-I,15.331421861111114,0.1346421770404426,1.4203306429410891,0.0005611007853074413,0.08865719450637508
2019-11-03 09:00:00,CorePlus-I,16.199926178333335,,2.6392978184803892,0.06354158768480389,0.0002885422517857356
2019-11-03 10:00:00,CorePlus-I,17.817093698611114,,2.697646409258824,0.06944531707198773,0.7925323682260748
2019-11-03 11:00:00,CorePlus-I,19.352058651891653,,2.4654990256808422,0.011483496366775616,2.9991859764664013
2019-11-03 12:00:00,CorePlus-I,20.597453491388887,,3.844907535704424,0.0037654095513297977,3.4276657080080377
2019-11-03 13:00:00,CorePlus-I,21.562353918888892,,4.693652895154549,,1.8148497902116234
2019-11-03 14:00:00,CorePlus-I,22.737060074027777,,5.162652480546955,0.0010700980665137446,1.45816424912644
2019-11-03 15:00:00,CorePlus-I,21.967659791805556,,5.388595079818979,,1.780365330859059
2019-11-03 16:00:00,CorePlus-I,20.05733198819445,,4.502966240134127,0.001014685634619706,1.7317522348039731
2019-11-03 17:00:00,CorePlus-I,20.256213123194446,,2.7036581209866624,0.0007398649128887321,1.8821920465620774
2019-11-03 18:00:00,CorePlus-I,18.585320033055556,0.2320465171157831,0.020758589161411625,,1.0258624082991286
2019-11-03 19:00:00,CorePlus-I,17.43456207847223,0.18869280569357197,,0.03620305333479609,0.0027725805962386467
2019-11-03 20:00:00,CorePlus-I,17.11277127,0.17593235192484952,,0.03930312476482314,
2019-11-03 21:00:00,CorePlus-I,15.597660549305552,0.15491660531289442,,0.04153204429690034,
2019-11-03 22:00:00,CorePlus-I,16.627065874999996,0.1777300192643127,,0.04275967017124876,
2019-11-03 23:00:00,CorePlus-I,16.65278124458333,0.17827743801063917,,0.04414905644320051,
2019-11-04 00:00:00,CorePlus-I,16.56729929305555,0.17871130755842424,,0.04512416987817377,
2019-11-04 01:00:00,CorePlus-I,16.85105222069444,0.18224321984219036,,0.04565380916432386,
2019-11-04 02:00:00,CorePlus-I,17.05624780527778,0.18130647168026712,,0.04620150429463535,
2019-11-04 03:00:00,CorePlus-I,15.606696282638888,0.183025215097622,,0.04652000215167266,
2019-11-04 04:00:00,CorePlus-I,14.90723507910357,0.1780359920236509,,0.046697783259004304,
2019-11-04 05:00:00,CorePlus-I,14.606803805555558,0.17946733605796358,,0.04677381678399665,
2019-11-04 06:00:00,CorePlus-I,14.105268944444445,0.4927833762511761,0.00772641931303478,0.02646556986691704,1.9243764270110404
2019-11-04 07:00:00,CorePlus-I,14.699579777777775,0.0020287875220091254,1.9315671190516148,0.004871995285781761,0.7103976364672906
2019-11-04 08:00:00,CorePlus-I,14.363797791666668,0.022071921816874947,0.196203081294153,0.04661339992059531,
2019-11-04 09:00:00,CorePlus-I,14.339277791666667,0.01429903681597109,2.6118193385197777,0.043196893947525725,0.020586488365169422
2019-11-04 10:00:00,CorePlus-I,16.20320569402778,,3.0129480790951795,0.0801652197451663,0.11494972716690399
2019-11-04 11:00:00,CorePlus-I,17.693379154583333,,1.7224354005939315,0.12762567463923355,0.8097295422262053
2019-11-04 12:00:00,CorePlus-I,19.257363111527777,,2.988019839137214,,2.787516537297172
2019-11-04 13:00:00,CorePlus-I,19.97353969277778,,4.9636621001825825,0.001803937580460788,3.2426507165046625
2019-11-04 14:00:00,CorePlus-I,19.56755095347222,,5.208970027759227,0.0032164604670761854,2.290317276421003
2019-11-04 15:00:00,CorePlus-I,19.13622533916667,,5.064625974933358,0.0006564610637348867,2.425674775809908
2019-11-04 16:00:00,CorePlus-I,17.007766236388886,,4.366555593557517,0.14983630136991635,0.6796872640972931
2019-11-04 17:00:00,CorePlus-I,15.705708719722221,,1.15877061839281,0.18430043977595437,0.2723128518118129
2019-11-04 18:00:00,CorePlus-I,15.688190052083337,,1.1580700071767858,0.2790648703065077,0.12026061543494215
2019-11-04 19:00:00,CorePlus-I,15.33086778402778,0.18617274465894468,0.003786007436270004,0.037197094454859594,0.0019776444224545307
2019-11-04 20:00:00,CorePlus-I,17.948520741805556,0.17618565036266698,,0.03976565640245653,
2019-11-04 21:00:00,CorePlus-I,17.339670719415697,0.17671937077117536,,0.041334061131081325,
2019-11-04 22:00:00,CorePlus-I,17.362145006805555,0.17789099310499096,,0.04299503281352286,
2019-11-04 23:00:00,CorePlus-I,17.204656423611105,0.17855100239429503,,0.04413049220458627,
2019-11-05 00:00:00,CorePlus-I,16.20478684986111,0.17871475697588404,,0.04496710720638571,
2019-11-05 01:00:00,CorePlus-I,14.634185280555558,0.18242965613295453,,0.04578166705940434,
2019-11-05 02:00:00,CorePlus-I,13.454324444444444,0.1825470714525598,,0.046139784347136295,
2019-11-05 03:00:00,CorePlus-I,13.482578111111108,0.18318992098530223,,0.04644677899119371,
2019-11-05 04:00:00,CorePlus-I,13.850156472222222,0.17782318898799193,,0.046606182381845204,
2019-11-05 05:00:00,CorePlus-I,13.80505186111111,0.17979418233902533,,0.04669203693543681,
2019-11-05 06:00:00,CorePlus-I,14.378622263888888,0.19385535237789195,,0.04695615477833325,
2019-11-05 07:00:00,CorePlus-I,13.684332569444447,0.48217256763079686,8.55082999422958e-05,0.00011459054409674041,2.1907664222696965
2019-11-05 08:00:00,CorePlus-I,13.96626448611111,0.26475396719758737,0.39508861545977647,,0.44781019049739296
2019-11-05 09:00:00,CorePlus-I,14.023117875000002,,3.3897212808049733,0.04653889051951073,0.127669745073444
2019-11-05 10:00:00,CorePlus-I,15.413755749027779,,3.0521997156721787,0.012064419655967345,0.16091745268859983
2019-11-05 11:00:00,CorePlus-I,16.820638597916666,,2.276285399838026,0.3018853607843233,0.0002392914384931287
2019-11-05 12:00:00,CorePlus-I,18.343568995,,2.5315930798261794,0.008168291813024243,2.2702677237581033
2019-11-05 13:00:00,CorePlus-I,18.850236843551485,,4.297722014568572,0.0023909476827634,2.20065019461281
2019-11-05 14:00:00,CorePlus-I,18.602360040555553,,5.098213777329137,0.002028503866336247,2.0203278846970654
2019-11-05 15:00:00,CorePlus-I,18.77836901708334,,4.794352609268956,0.00696040055277116,1.9594687897174379
2019-11-05 16:00:00,CorePlus-I,17.578717370277776,,4.343006697883579,0.009494003624982148,0.7240333504096568
2019-11-05 17:00:00,CorePlus-I,18.8505958325,,2.4010786216346007,0.03877131506066157,2.299964666464874
2019-11-05 18:00:00,CorePlus-I,17.02002925791667,,1.5798198147213462,0.0025986102816923265,0.9672577112397913
2019-11-05 19:00:00,CorePlus-I,17.625197529305556,0.1835725933502411,0.008677790429907692,0.03466310788007321,0.011684606074668655
2019-11-05 20:00:00,CorePlus-I,14.34006215277778,0.17529587065116242,,0.03836871487752803,
2019-11-05 21:00:00,CorePlus-I,13.65438659722222,0.17656491145782793,,0.04026970407621526,
2019-11-05 22:00:00,CorePlus-I,13.024213652777778,0.17720833856893142,,0.041800950728811535,
2019-11-05 23:00:00,CorePlus-I,12.483856819444442,0.17807142329086323,,0.043120286419736954,
2019-11-06 00:00:00,CorePlus-I,9.577724083333333,0.1784819590225713,,0.04400750364193181,
2019-11-06 01:00:00,CorePlus-I,8.873632013888887,0.18232044046131565,,0.04476566822854839,
2019-11-06 02:00:00,CorePlus-I,9.090051027777777,0.18061702443627156,,0.0452056238253283,
2019-11-06 03:00:00,CorePlus-I,9.095157166666665,0.1829434430539173,,0.045498070901795994,
2019-11-06 04:00:00,CorePlus-I,9.039989666666665,0.1767499939814141,,0.04560090450286485,
2019-11-06 05:00:00,CorePlus-I,9.125026527777775,0.1792658244894803,,0.04584860751508031,
2019-11-06 06:00:00,CorePlus-I,8.97692947424053,0.1939480931021202,,0.04606543778299003,
2019-11-06 07:00:00,CorePlus-I,8.96489834722222,0.6609244694432472,,0.0005185387453625243,2.124419974641954
2019-11-06 08:00:00,CorePlus-I,9.639418708333332,0.40456966278918755,,,0.4108887455319293
2019-11-06 09:00:00,CorePlus-I,10.61021527777778,0.12025034988808533,1.899886616443141,,0.4351076993752796
2019-11-06 10:00:00,CorePlus-I,12.739195930555555,,2.4028049645571596,0.2841956550263918,0.00823981361824166
2019-11-06 11:00:00,CorePlus-I,13.706730499999999,,1.6239051895382346,0.1344693693610933,0.09345883800342168
2019-11-06 12:00:00,CorePlus-I,14.282951402777774,,0.7626199490686071,,0.3008953463731176
2019-11-06 13:00:00,CorePlus-I,14.174865902777777,,0.395752706787687,,0.37206137338744966
2019-11-06 14:00:00,CorePlus-I,14.079982694444444,,0.32207894137124504,0.0035990472218535214,0.2598972548647258
2019-11-06 15:00:00,CorePlus-I,13.553247402777778,,0.6654845841923459,,0.5198294384460819
2019-11-06 16:00:00,CorePlus-I,11.953083638888891,0.00734200011486183,0.4644646923869154,0.006990371382749086,0.45248529950655514
2019-11-06 17:00:00,CorePlus-I,10.571571458333334,0.10258498040938752,0.04622354870382416,0.050550095865354236,0.2203910050468667
2019-11-06 18:00:00,CorePlus-I,9.922879875,0.27585800343567857,,0.019934363610007038,0.5021545374573565
2019-11-06 19:00:00,CorePlus-I,10.409228486111113,0.1878671883429194,,0.04699937480484926,0.0015713171751814625
2019-11-06 20:00:00,CorePlus-I,10.292071027777782,0.1772546913697544,,0.028653805920911202,
2019-11-06 21:00:00,CorePlus-I,9.706691666666664,0.13357614746172577,,0.04200433361552622,
2019-11-06 22:00:00,CorePlus-I,9.117003166666667,0.17806908865120735,,0.04766096373090337,
2019-11-06 23:00:00,CorePlus-I,8.551961569834212,0.17884904263706017,,0.04788573466336997,
2019-11-07 00:00:00,Core-I,8.65153,0.1780928445256976,,0.047516812577245084,
2019-11-07 01:00:00,Core-I,8.322497986111113,0.18215309051584597,,0.047670986074327355,
2019-11-07 02:00:00,Core-I,8.21520875,0.1817186653034581,,0.047597660062319976,
2019-11-07 03:00:00,Core-I,8.081601847222224,0.18303550316769637,,0.047978514512818676,
2019-11-07 04:00:00,Core-I,7.937363791666666,0.17565039683063005,,0.04788470162947453,
2019-11-07 05:00:00,Core-I,8.36175190277778,0.17944782920544633,,0.047687421911139886,
2019-11-07 06:00:00,Core-I,8.380461694444445,0.18999519812540835,,0.04696340427795194,
2019-11-07 07:00:00,Core-I,8.52340963888889,0.6620423558484684,0.00021612755043237068,0.0007201483995495719,1.9842189040195974
2019-11-07 08:00:00,Core-I,8.852609361111112,0.36971733530200285,,,0.39307699165548043
2019-11-07 09:00:00,Core-I,9.791382694444446,0.22731944030016765,0.8614284275857786,,0.4133782338774946
2019-11-07 10:00:00,Core-I,11.093613152777777,,2.5120433165883767,0.19085158512993478,0.036724795542733675
2019-11-07 11:00:00,Core-I,12.720852847222224,,1.251928411685269,0.27357958507271785,0.00018153165295598054
2019-11-07 12:00:00,Core-I,14.19880151388889,,0.7423482753964488,0.07551139352834972,0.19908887888834872
2019-11-07 13:00:00,Core-I,14.684336569444445,,0.5424908571209558,0.0011284722144999698,0.20210282287957115
2019-11-07 14:00:00,Core-I,13.961798180555556,0.02568805464467588,0.4567225993335768,0.00023109179457575459,0.3627842945274384
2019-11-07 15:00:00,Core-I,11.42524663888889,0.36311453608063643,0.005127347245111303,0.06669680348859267,0.2638158974179726
2019-11-07 16:00:00,Core-I,10.373087561035474,0.3136074191632066,,0.014613784202700405,0.2167502712840181
2019-11-07 17:00:00,Core-I,10.138445763888889,0.2837467217485351,,,0.45471885198480255
2019-11-07 18:00:00,Core-I,10.048097486111109,0.3217809957058654,,0.000384654918591341,0.4136073166027121
2019-11-07 19:00:00,Core-I,9.943970291666668,0.1902241681080224,,0.047293715448395966,7.875697952800991e-05
2019-11-07 20:00:00,Core-I,9.734148916666667,0.08530221338241464,,0.022890218829733237,
2019-11-07 21:00:00,Core-I,9.880104069444444,0.175925864099698,,0.04758247888390392,
2019-11-07 22:00:00,Core-I,9.997471458333333,0.17678505264170558,,0.04751106736296522,
2019-11-07 23:00:00,Core-I,9.519818805555552,0.17892735045779012,,0.04784419124201436,
2019-11-08 00:00:00,Core-I,9.561133291666668,0.17841592822338015,,0.04756234441280683,
2019-11-08 01:00:00,Core-I,9.507711777777779,0.1823501080504845,,0.04777613759427298,
2019-11-08 02:00:00,Core-I,9.35988044444445,0.18206219730348414,,0.04797724030768265,
2019-11-08 03:00:00,Core-I,9.22851576388889,0.18260910807599384,,0.04783119304258709,
2019-11-08 04:00:00,Core-I,9.002511166666666,0.1770771903771705,,0.04779115790847733,
2019-11-08 05:00:00,Core-I,8.639457069444441,0.17949460397870715,,0.04762657027124477,
2019-11-08 06:00:00,Core-I,8.576486444444445,0.19247634415505396,,0.04704072088017384,
2019-11-08 07:00:00,Core-I,8.61223059722222,0.6815968542409967,0.0002242549751939528,4.7807462189352727e-05,2.0696549030780957
2019-11-08 08:00:00,Core-I,9.08736306198867,0.3700819500293659,,,0.44213517759675797
2019-11-08 09:00:00,Core-I,9.78961425,0.2424963169720766,0.8227796546873477,,0.4235844224528518
2019-11-08 10:00:00,Core-I,11.636430972222225,,2.4566114927181113,0.2022803792096535,0.039452578319457435
2019-11-08 11:00:00,Core-I,13.763464555555556,,2.0980827022600304,0.17297351273039335,0.04438428197759208
2019-11-08 12:00:00,Core-I,14.423093111111108,,1.027216634011796,,0.2988437772653724
2019-11-08 13:00:00,Core-I,15.177205680555558,,0.5997653357189041,,0.19841704326328327
2019-11-08 14:00:00,Core-I,14.635973611111115,,0.5348742808626971,0.0007545705682047746,0.19548254004060056
2019-11-08 15:00:00,Core-I,13.769401847222225,,0.6722865979170086,0.003138719544500087,0.5255230047107878
2019-11-08 16:00:00,Core-I,11.34438825,0.0037484348145071724,0.42700169487621287,0.04181453532245747,0.3828383847900395
2019-11-08 17:00:00,Core-I,10.373086152777779,0.18247733787253953,,0.004886819222051475,0.250987698973077
2019-11-08 18:00:00,Core-I,10.819523416666668,0.23464752942963624,,0.009777466753765817,0.257844841117868
2019-11-08 19:00:00,Core-I,11.916734486111112,0.18654448412043817,,0.04745822271752345,0.008343477845996951
2019-11-08 20:00:00,Core-I,11.511221319444445,0.176699328909001,,0.04797110255498292,
2019-11-08 21:00:00,Core-I,11.65219973611111,0.15565435568214228,,0.04817750575972079,
2019-11-08 22:00:00,Core-I,10.845537930555558,0.17771067559630532,,0.048047636301585976,
2019-11-08 23:00:00,Core-I,8.915132722222221,0.1786027696562725,,0.048251882527622435,
2019-11-09 00:00:00,Core-I,9.49028313888889,0.1785502351651182,,0.04788583497262177,
2019-11-09 01:00:00,Core-I,9.268118091649686,0.18307193635029242,,0.04821283571602567,
2019-11-09 02:00:00,Core-I,9.029811055555557,0.18133845927506081,,0.04797634364880655,
2019-11-09 03:00:00,Core-I,8.727654597222221,0.18262830921882722,,0.04778854531886926,
2019-11-09 04:00:00,Core-I,8.882297277777779,0.17727269584892869,,0.04763809281477602,
2019-11-09 05:00:00,Core-I,9.043762069444446,0.17944013070588924,,0.047872944146831,
2019-11-09 06:00:00,Core-I,8.620757222222222,0.19336219070914304,,0.047838457710903406,
2019-11-09 07:00:00,Core-I,8.221022013888888,0.684950933290235,6.053980630747762e-05,4.085409039866565e-05,1.976102469082687
2019-11-09 08:00:00,Core-I,8.749706791666664,0.37716600721579313,,,0.43486241308792745
2019-11-09 09:00:00,Core-I,9.57817375,0.28310490631347246,0.4780353970568085,,0.38557693480075994
2019-11-09 10:00:00,Core-I,11.307610930555553,,2.4918764261075355,0.14530216984347033,0.03904596301627215
2019-11-09 11:00:00,Core-I,13.493045263888884,,1.82025388831267,0.25710741969664574,
2019-11-09 12:00:00,Core-I,14.617072902777778,,0.8752709667582071,0.09019508633492053,0.1868242842101359
2019-11-09 13:00:00,Core-I,16.35433402972222,,0.75282368944224,0.09225143394672196,0.14122363937681365
2019-11-09 14:00:00,Core-I,17.65598427375,,1.5436193032876053,0.07460017619607322,0.5425067307075364
2019-11-09 15:00:00,Core-I,16.86156870902777,,2.0847351017584246,0.18353549157903443,0.32254932724593427
2019-11-09 16:00:00,Core-I,14.550304013888885,,1.2408534895538073,0.3362589688783562,0.044996099052631626
2019-11-09 17:00:00,Core-I,14.142042291666666,,0.42138497646615986,,0.5264731362203003
2019-11-09 18:00:00,Core-I,14.740396051156186,,0.46720740403007177,0.0009950528901131145,0.2658908361398687
2019-11-09 19:00:00,Core-I,11.69819236111111,0.08465219173318107,0.0041932200768445985,0.01960977235829939,0.0030051694203582445
2019-11-09 20:00:00,Core-I,11.134823249999998,0.17622010023560852,,0.04373380819475769,
2019-11-09 21:00:00,Core-I,9.94938661111111,0.1333835021668518,,0.0446643394991395,
2019-11-09 22:00:00,Core-I,9.51243975,0.17758828843438648,,0.04513005354320887,
2019-11-09 23:00:00,Core-I,9.02308761111111,0.1786915942123738,,0.04605192402477925,
2019-11-10 00:00:00,Core-I,8.823870944444444,0.17820763036651935,,0.04599423046065902,
2019-11-10 01:00:00,Core-I,8.913987458333331,0.18205229554424637,,0.046264673134249965,
2019-11-10 02:00:00,Core-I,8.692931361111109,0.18130027311821564,,0.046405761945054906,
2019-11-10 03:00:00,Core-I,8.38787463888889,0.18271873449031142,,0.04683351046527292,
2019-11-10 04:00:00,Core-I,8.438737069444446,0.17755314013199813,,0.047085956191768995,
2019-11-10 05:00:00,Core-I,8.604860236111112,0.17961132763263382,,0.04718468587837675,
2019-11-10 06:00:00,Core-I,8.610044638888889,0.19333069755057497,,0.04699196667408247,
2019-11-10 07:00:00,Core-I,8.714342763888888,0.6623662818145266,0.00015250342165616223,0.0007727869872932942,1.9569070167088434
2019-11-10 08:00:00,Core-I,9.013530861111112,0.37416900027909283,,,0.38065844737961974
2019-11-10 09:00:00,Core-I,10.241406319444446,0.24534689991989123,0.7690962276919143,,0.42038101155189644
2019-11-10 10:00:00,Core-I,13.672462326687969,,2.746144308963898,0.1303760970261064,0.05750723042731089
2019-11-10 11:00:00,Core-I,15.237579472222219,,1.229428794686982,0.12934576381290488,0.048123678045794094
2019-11-10 12:00:00,Core-I,16.246658794444446,,0.990923844231167,0.07973366145737325,0.10594907240043784
2019-11-10 13:00:00,Core-I,17.285163747222224,,1.2962172304351722,0.22464107686191034,0.26220322809349467
2019-11-10 14:00:00,Core-I,18.26914183875,,3.365067253103339,0.004029833729654298,1.3445532591816307
2019-11-10 15:00:00,Core-I,16.37214216347222,,3.2541298281020454,0.27571162571322094,0.1343083841411997
2019-11-10 16:00:00,Core-I,14.796487133333333,,1.4659486020515355,0.3067975431759039,0.15496436628575416
2019-11-10 17:00:00,Core-I,18.456517439166664,,1.4516094884953854,0.004052237666576863,1.0763453016890874
2019-11-10 18:00:00,Core-I,19.022960280138893,,2.4877319741920534,0.0015275033350017281,1.3548653215771593
2019-11-10 19:00:00,Core-I,18.786372195416664,0.18435235899896665,0.01249369268971599,0.033837842094795005,0.007045432286675633
2019-11-10 20:00:00,Core-I,16.845009046944437,0.1747190294815381,,0.037509792464237586,
2019-11-10 21:00:00,Core-I,13.902653007246379,0.15559094241379204,,0.04022265596266427,
2019-11-10 22:00:00,Core-I,14.594131275,0.17746539097507902,,0.04207912255994403,
2019-11-10 23:00:00,Core-I,15.397357833333333,0.178581505260137,,0.04385587200881843,
2019-12-08 00:00:00,Core-I,12.389058333333333,0.177451513714949,,0.048236812739594986,
2019-12-08 01:00:00,Core-I,12.267455555555555,0.1809639809800598,,0.048322583759745706,
2019-12-08 02:00:00,Core-I,12.121377165725045,0.17168696823057691,,0.048325763109297815,
2019-12-08 03:00:00,Core-I,12.117902777777777,0.17849447170954305,,0.04823048234882978,
2019-12-08 04:00:00,Core-I,11.718527777777778,0.17790008177595945,,0.04816742222381092,
2019-12-08 05:00:00,Core-I,11.518622222222227,0.17850256765496658,,0.04819987687698494,
2019-12-08 06:00:00,Core-I,11.399293055555555,0.1915211829645778,,2.402399822383287,
2019-12-08 07:00:00,Core-I,11.454905555555554,1.1472913810421879,0.00016190320807806045,0.6157854372442113,
2019-12-08 08:00:00,Core-I,11.445998611111111,0.30512889130942406,,0.5980087051231456,
2019-12-08 09:00:00,Core-I,11.543356944444447,0.0779002338594922,,0.18633986979545555,0.06584673860843125
2019-12-08 10:00:00,Core-I,11.785661935028248,0.11986642861407988,0.831407564396421,,0.3650393556440546
2019-12-08 11:00:00,Core-I,12.050559722222223,0.00040744831904072307,1.2343088135706324,,0.49904804708586475
2019-12-08 12:00:00,Core-I,12.62000277777778,,0.5523690690922242,,0.4035444405292807
2019-12-08 13:00:00,Core-I,13.118838888888893,,0.18336718875586727,,0.17289452097657415
2019-12-08 14:00:00,Core-I,14.37466259578544,,3.1823986259707038,,0.11955742643652409
2019-12-08 15:00:00,Core-I,13.935843674554663,,1.9017774534914524,0.2948424838248708,0.0006103420514992063
2019-12-08 16:00:00,Core-I,12.532930555555556,,0.44823320439217806,0.21548163910188833,
2019-12-08 17:00:00,Core-I,11.434020692090394,0.014910230625563828,0.16936886749521307,0.028901979771111676,0.1379813145929903
2019-12-08 18:00:00,Core-I,11.083040277777776,0.08399148297829002,,0.3170062431112318,0.009768204915524036
2019-12-08 19:00:00,Core-I,11.277526388888889,0.1861307773985181,,0.050732568554108855,
2019-12-08 20:00:00,Core-I,11.469441666666667,0.17526027484950715,,0.04839904655169767,
2019-12-08 21:00:00,Core-I,11.117605044699872,0.13527544506677683,,0.04835068199453385,
2019-12-08 22:00:00,Core-I,11.577229166666664,0.17683173664636806,,0.0483272371281273,
2019-12-08 23:00:00,Core-I,10.660573611111113,0.17484933003401587,,0.04833633877247358,
2019-12-09 00:00:00,Core-I,10.906058333333338,0.17731457255683544,,0.04833886822169843,
2019-12-09 01:00:00,Core-I,10.682149717514127,0.13694528125275823,,0.036288451007120366,
2019-12-09 02:00:00,Core-I,10.784901388888887,0.1758111155227205,,0.048305244550052695,
2019-12-09 03:00:00,Core-I,10.092375,0.17899345876495779,,0.04812668923333663,
2019-12-09 04:00:00,Core-I,9.707933333333335,0.17756141587740557,,0.04806081942906796,
2019-12-09 05:00:00,Core-I,9.719701977401133,0.17451763022663797,,0.04699581541183902,
2019-12-09 06:00:00,Core-I,9.516962500000002,3.3962994592553972,,3.095297624243048,
2019-12-09 07:00:00,Core-I,8.320187500000001,0.9431990867588683,,1.0310769224637302,
2019-12-09 08:00:00,Core-I,9.15137302298478,0.29449560238078815,,0.8912154322171429,
2019-12-09 09:00:00,Core-I,9.488793055555554,0.0973654891747156,,0.26859883026332476,0.012628230076753415
2019-12-09 10:00:00,Core-I,10.28968333333333,0.16456988774933706,,,0.45238222745200135
2019-12-09 11:00:00,Core-I,10.935163064971752,0.25659382387455704,,,0.538398949055491
2019-12-09 12:00:00,Core-I,10.742280555555556,0.1616202837460096,0.028007750836478426,,0.21847310071779097
2019-12-09 13:00:00,Core-I,10.89968888888889,0.13587229887528254,1.445985609269838,,0.09905723547878202
2019-12-09 14:00:00,Core-I,11.151663888888892,0.002428119919778293,1.2209347960679924,0.010320668038821815,0.041154602373360355
2019-12-09 15:00:00,Core-I,11.32987361111111,0.0027779448092615975,0.886162249198785,0.09590791475884249,
2019-12-09 16:00:00,Core-I,10.829208333333336,0.0002680006711047649,0.14048368905739625,0.13202198017337163,
2019-12-09 17:00:00,Core-I,10.572204166666669,0.047569124794698235,0.006569535874965149,0.04141852470644599,0.009562386585716506
2019-12-09 18:00:00,Core-I,10.609479166666667,0.07660180600361327,,,0.11330754316264348
2019-12-09 19:00:00,Core-I,10.577475823917137,0.14464252505099012,,0.03646460551561938,0.0011688305970339432
