datetime (YYYY-MM-DD hh:mm:ss),configuration,outdoor air temperature (C),cell A boiler (Wh/sqft),cell B boiler (Wh/sqft),cell A chiller (Wh/sqft),cell B chiller (Wh/sqft),cell A ahu fan (Wh/sqft),cell B ahu fan (Wh/sqft),cell A hw pump (Wh/sqft),cell B hw pump (Wh/sqft),cell A hvac energy (Wh/sqft),cell B hvac energy (Wh/sqft)
2019-09-05 05:00:00,CorePlus-S,13.331801861111112,0.06308279588311438,0.0,0.0,0.0,0.09073495556458333,0.06598499189976853,0.07614512741226852,0.07880657207777778,0.22996287885996625,0.1447915639775463
2019-09-05 06:00:00,CorePlus-S,13.062213888888886,0.062285877686053585,0.0,0.0,0.0,0.09072901266504628,0.06572810333194445,0.07604222001296297,0.07873198498819443,0.22905711036406284,0.1444600883201389
2019-09-05 07:00:00,CorePlus-S,13.124404944444445,0.09881246956622525,0.0,0.0,0.0,0.09056052821504629,0.11318470783148148,0.07582058119120369,0.07854549349097224,0.2651935789724752,0.19173020132245372
2019-09-05 08:00:00,CorePlus-S,13.351048569444448,0.03979161962863815,0.0,0.5530085964371875,0.0,0.09391041348101854,0.11388891213564814,0.07586509071342594,0.07867617749675926,0.7625757202602702,0.1925650896324074
2019-09-05 09:00:00,CorePlus-S,14.043580736111112,0.0,0.0,0.8983649644682806,0.0,0.11623095525787036,0.14803772495000003,0.07572510437361112,0.07844961977685186,1.090321024099762,0.2264873447268519
2019-09-05 10:00:00,CorePlus-S,15.390131139305556,0.0,0.0,0.6694819162326184,0.0,0.10210454138657407,0.2638971884222222,0.07594877637824077,0.0788286255300926,0.8475352339974334,0.34272581395231483
2019-09-05 11:00:00,CorePlus-S,17.31349787375,0.0,0.0,0.47323092614905793,0.21984309098374236,0.10512654610370371,0.3332246388856482,0.07592307843078702,0.07903702280949074,0.6542805506835487,0.6321047526788813
2019-09-05 12:00:00,CorePlus-S,18.925237077777776,0.0,0.0,0.6349333141398085,0.45204530182701036,0.15473454290763888,0.22449065364097223,0.07565648318055555,0.07889035604699073,0.8653243402280029,0.7554263115149733
2019-09-05 13:00:00,CorePlus-S,19.786713702083336,0.0,0.0,0.8086081758254225,0.32105964975412987,0.1713861498888889,0.0953480915861111,0.07543905143958334,0.0787278927648148,1.0554333771538948,0.49513563410505573
2019-09-05 14:00:00,CorePlus-S,19.925421896867267,0.0,0.0,0.7905255067669574,0.27920899865710774,0.1651783522733796,0.09316505645648146,0.07535278229004631,0.0785610904287037,1.0310566413303834,0.4509351455422929
2019-09-05 15:00:00,CorePlus-S,19.87555271819445,0.0,0.0,0.9002181125067359,0.36420576793182424,0.18316473458125002,0.11870652099444445,0.07552811550138888,0.07876110152222222,1.1589109625893748,0.561673390448491
2019-09-05 16:00:00,CorePlus-S,19.185907730972225,0.0,0.0,0.889685644569702,0.36893529996028673,0.18650296924143517,0.15387329064097222,0.07551188273958334,0.0786995734824074,1.1517004965507205,0.6015081640836664
2019-09-05 17:00:00,CorePlus-S,18.526900107638895,0.0,0.0,0.7474932924363632,0.31524923176407255,0.15431350193194446,0.14799289142986113,0.07542988881550924,0.07860897846157408,0.977236683183817,0.5418511016555078
2019-09-05 18:00:00,CorePlus-S,17.637772800416666,0.0,0.0,0.807577127918793,0.21591951815959176,0.1649657681451389,0.13897922669050927,0.07610425636620372,0.07929420016504629,1.0486471524301357,0.4341929450151473
2019-09-05 19:00:00,CorePlus-S,16.614571077916665,0.07344014888753435,0.0,0.0,0.0,0.09024093578796297,0.06554025150462965,0.0762791372821759,0.07924256979282408,0.2399602219576732,0.14478282129745373
2019-09-05 20:00:00,CorePlus-S,16.251445085416666,0.063032796320712,0.0,0.0,0.0,0.08989101846111112,0.06483173163611111,0.07629512535671297,0.07913916128680555,0.2292189401385361,0.14397089292291665
2019-09-05 21:00:00,CorePlus-S,15.851156680138887,0.06378874578262768,0.0,0.0,0.0,0.09004251954004629,0.06523180827037038,0.07624057328518517,0.07913587720995369,0.23007183860785912,0.14436768548032408
2019-09-05 22:00:00,CorePlus-S,15.214944999999997,0.06303055757914547,0.0,0.0,0.0,0.09021813233287038,0.06507684385370369,0.07627522681990741,0.07912666240740741,0.22952391673192324,0.14420350626111111
2019-09-05 23:00:00,CorePlus-S,15.274078347222217,0.06334728068727873,0.0,0.0,0.0,0.09030060223449074,0.0654879510673611,0.07628917819351852,0.0791295260875,0.22993706111528797,0.14461747715486112
2019-09-06 00:00:00,CorePlus-S,14.633086430555556,0.06366283402300954,0.0,0.0,0.0,0.0903364852113426,0.06529891598333333,0.07633125659537038,0.0791118474800926,0.23033057582972252,0.14441076346342593
2019-09-06 01:00:00,CorePlus-S,14.403049430555553,0.06352567545551092,0.0,0.0,0.0,0.09058575784884261,0.0675083648898148,0.07637644445,0.07917714440949072,0.23048787775435353,0.14668550929930552
2019-09-06 02:00:00,CorePlus-S,14.665167875,0.06666680578675513,0.0,0.0,0.0,0.0906178169988426,0.06677487968333333,0.07638474528611111,0.07914733415949075,0.23366936807170885,0.14592221384282408
2019-09-06 03:00:00,CorePlus-S,14.77527372222222,0.01238821108356015,0.0,0.2108938260109789,0.0,0.09058858012638889,0.06702339292592592,0.0762846034627315,0.07909995016805556,0.3901552206836594,0.14612334309398148
2019-09-06 04:00:00,CorePlus-S,14.650113083333334,0.0,0.0,0.23062543095342053,0.0,0.09070020563449073,0.0674076570502315,0.07635221189884259,0.0791536527335648,0.3976778484867538,0.14656130978379628
2019-09-06 05:00:00,CorePlus-S,14.261648791666667,0.0,0.0,0.17488977285370505,0.0,0.09073037729699074,0.06734676390254629,0.07620078300601853,0.07899669209675926,0.3418209331567143,0.14634345599930554
2019-09-06 06:00:00,CorePlus-S,14.146087722222225,0.0,0.0,0.20354573132718157,0.7061550299017909,0.0906468694673611,0.19231674178495373,0.07592280319953705,0.07872108901504629,0.3701154039940797,0.9771928607017909
2019-09-06 07:00:00,CorePlus-S,14.046726300866753,0.0,0.0,0.7705670146323316,0.4150743620132943,0.09780906278217591,0.2068399350895833,0.07579392599282407,0.07864402851805556,0.9441700034073316,0.7005583256209331
2019-09-06 08:00:00,CorePlus-S,14.319336972222223,0.6977010497705058,0.0,0.2172969131824503,0.0,0.09200096432546295,0.10870517605763888,0.07578573014236108,0.07860940310439815,1.08278465742078,0.18731457916203703
2019-09-06 09:00:00,CorePlus-S,15.236866344861108,0.5623288874442941,0.0,0.5054434999881706,0.0,0.10202817820763889,0.09326675096944445,0.07606717897546296,0.07888463108402778,1.2458677446155666,0.17215138205347225
2019-09-06 10:00:00,CorePlus-S,16.249742018750002,0.0,0.0,0.6768784308994658,0.0,0.12064584731157407,0.0963023218900463,0.07600398598587964,0.07906223282754629,0.8735282641969195,0.1753645547175926
2019-09-06 11:00:00,CorePlus-S,16.784012431666664,0.0,0.0,0.5636221128574382,0.0,0.09970623675671297,0.12147585193125002,0.07591833984791667,0.07906085842685186,0.7392466894620678,0.2005367103581019
2019-09-06 12:00:00,CorePlus-S,18.277888924861106,0.0,0.0,0.5774717976540616,0.23459139621829783,0.14581257729398148,0.1919708175625,0.07574586097662038,0.07894799493611111,0.7990302359246635,0.505510208716909
2019-09-06 13:00:00,CorePlus-S,19.356309647499998,0.0,0.0,0.8753795362529003,0.44339843529100736,0.20781588503287035,0.17242398552569443,0.07586021411388888,0.07898765232013889,1.1590556353996595,0.6948100731368407
2019-09-06 14:00:00,CorePlus-S,19.288572615138893,0.0,0.0,0.8667979744758224,0.32685013127979007,0.18070997390416668,0.10197773339467593,0.0757092760798611,0.07889784862129631,1.1232172244598502,0.5077257132957623
2019-09-06 15:00:00,CorePlus-S,18.929824569305552,0.0,0.0,0.8599793356570231,0.2241883148890723,0.17835554153842595,0.11297109941689816,0.0756259326023148,0.07875429038680555,1.1139608097977638,0.415913704692776
2019-09-06 16:00:00,CorePlus-S,20.481894227083334,0.0,0.0,0.9278892292203074,0.528089279279099,0.20591841632037036,0.13999612384467594,0.07556914064560186,0.0787158182849537,1.2093767861862796,0.7468012214087286
2019-09-06 17:00:00,CorePlus-S,19.485441494861114,0.0,0.0,0.7489359765041742,0.37204054933611586,0.15599767339976853,0.13152687868541665,0.07560067012060183,0.0787269495574074,0.9805343200245445,0.58229437757894
2019-09-06 18:00:00,CorePlus-S,18.620214124305555,0.0,0.0,0.7880605815622824,0.2991222777427949,0.1570391181164352,0.12831931314722222,0.07630232955763888,0.07935809761828704,1.0214020292363566,0.5067996885083041
2019-09-06 19:00:00,CorePlus-S,17.948613348472225,0.0838573700206362,0.0,0.0,0.0,0.08993859969166666,0.04904805217754629,0.07638786862499998,0.07928971726342594,0.25018383833730284,0.12833776944097225
2019-09-06 20:00:00,CorePlus-S,16.02497264944444,0.0722724542136518,0.0,0.0,0.0,0.0899108551298611,0.04753244104444444,0.07633875844004631,0.07916528759675927,0.23852206778355922,0.1266977286412037
2019-09-06 21:00:00,CorePlus-S,15.123993652482273,0.057157526844549,0.0,0.0,0.0,0.09012936635925928,0.047529061161342596,0.07624237649120372,0.07903492829513888,0.223529269695012,0.12656398945648148
2019-09-06 22:00:00,CorePlus-S,14.688743505747123,0.07017187695964314,0.0,0.0,0.0,0.09033248477986108,0.04777118311018518,0.07639435785347222,0.07913461793402776,0.23689871959297643,0.12690580104421295
2019-09-06 23:00:00,CorePlus-S,14.632758263888888,0.07242766694219772,0.0,0.0,0.0,0.09021603125486109,0.04772187536828702,0.07638371003912038,0.07915065245740742,0.23902740823617918,0.12687252782569444
2019-09-07 00:00:00,CorePlus-S,14.145766591576363,0.0728085107539123,0.0,0.0,0.0,0.09038639912129631,0.04782639257939814,0.07630593949120372,0.07907492906157407,0.23950084936641236,0.1269013216409722
2019-09-07 01:00:00,CorePlus-S,13.918283291666667,0.07232254702669148,0.0,0.0,0.0,0.09054867769768518,0.048014653010648146,0.07646739544050926,0.07921961903703705,0.2393386201648859,0.1272342720476852
2019-09-07 02:00:00,CorePlus-S,14.086766819444446,0.07571984534433612,0.0,0.0,0.0,0.0907341144361111,0.04816659454976851,0.0764054753474537,0.07914322237268517,0.24285943512790092,0.1273098169224537
2019-09-07 03:00:00,CorePlus-S,14.124670944444444,0.0771145217238154,0.0,0.0,0.0,0.09075524967337961,0.04815191064583333,0.07647440319074075,0.07922909221574073,0.24434417458793575,0.12738100286157406
2019-09-07 04:00:00,CorePlus-S,13.982865305555553,0.07445550223240978,0.0,0.0,0.0,0.09089847032685186,0.04825890858148148,0.07641249928865743,0.0791717944710648,0.24176647184791908,0.12743070305254628
2019-09-07 05:00:00,CorePlus-S,13.733938486111112,0.07282904623004727,0.0,0.0,0.0,0.09091299285949074,0.04825195468449074,0.07652872584513888,0.07928815651620368,0.24027076493467686,0.12754011120069442
2019-09-07 06:00:00,CorePlus-S,13.721997,0.07346637866811376,0.0,0.0,0.49956100771787554,0.0908531205800926,0.12418951860601851,0.07633354247893519,0.07912499699976853,0.24065304172714153,0.7028755233236625
2019-09-07 07:00:00,CorePlus-S,13.807928819444442,0.08004361173983636,0.0,0.0,0.40988721869488526,0.0909483755099537,0.18754922864328702,0.07622878574189815,0.07915512728449074,0.2472207729916882,0.676591574622663
2019-09-07 08:00:00,CorePlus-S,13.760456930555558,0.010783215750302519,0.0,0.444080152000245,0.0,0.09188669499259258,0.09464056966550928,0.0761064303150463,0.07897486307800926,0.6228564930581864,0.17361543274351854
2019-09-07 09:00:00,CorePlus-S,13.851415777777781,0.0,0.0,0.7884351029458451,0.0,0.10600209967407406,0.09382207922638888,0.076141232475,0.07908874848263887,0.9705784350949191,0.17291082770902777
2019-09-07 10:00:00,CorePlus-S,14.418461208333337,0.0,0.0,0.763278986223613,0.0,0.11127717145231483,0.11808564735138889,0.07605623380277778,0.07897587035208334,0.9506123914787057,0.19706151770347224
2019-09-07 11:00:00,CorePlus-S,16.018078008055557,0.010016209859702396,0.0,0.4490160545304396,0.0,0.09506054180532408,0.170587721462963,0.07599588946458334,0.07905496618449073,0.6300886956600494,0.24964268764745373
2019-09-07 12:00:00,CorePlus-S,16.36806453861111,0.0,0.0,0.4336616624500357,0.0,0.1171916438840278,0.22668165394305556,0.07601977400555554,0.07916560244930555,0.626873080339619,0.3058472563923611
2019-09-07 13:00:00,CorePlus-S,17.312613619305555,0.0,0.0,0.5588653717765917,0.176466050789036,0.14058251739004626,0.2316314924546296,0.07617856040393518,0.07941097910601852,0.7756264495705731,0.4875085223496841
2019-09-07 14:00:00,CorePlus-S,18.084231810138885,0.0,0.0,0.719519254789936,0.3493075867574328,0.17083716451851852,0.22252055637129628,0.07603983343032408,0.07922840450902777,0.9663962527387785,0.6510565476377569
2019-09-07 15:00:00,CorePlus-S,17.981836799166665,0.0,0.0,0.8546267530778989,0.28276754250487945,0.19626045468148148,0.20022561134953706,0.07617432056226851,0.07933118747546296,1.127061528321649,0.5623243413298795
2019-09-07 16:00:00,CorePlus-S,17.219015689696832,0.0,0.0,0.7459035606292789,0.21398405237123025,0.16808660959652777,0.20024417692314816,0.07626379876851849,0.0792887085173611,0.9902539689943252,0.4935169378117395
2019-09-07 17:00:00,CorePlus-S,17.860257627638884,0.0,0.0,0.5902418825675247,0.2634687139126459,0.12642397452175927,0.1599734321902778,0.07630234400532407,0.07938496873587962,0.7929682010946081,0.5028271148388034
2019-09-07 18:00:00,CorePlus-S,17.266900282083334,0.0,0.0,0.5597842998372901,0.16729217705662613,0.12031675565347223,0.0919994266261574,0.07623626030856483,0.07929440397824074,0.7563373157993271,0.33858600766102426
2019-09-07 19:00:00,CorePlus-S,16.002073783333334,0.07580589301890009,0.0,0.0,0.0,0.0900724731203704,0.048943624096064814,0.0762701254414352,0.07920781875833335,0.24214849158070567,0.12815144285439817
2019-09-07 20:00:00,CorePlus-S,15.720449300000004,0.07431331286064256,0.0,0.0,0.0,0.09000897611782407,0.047619669147916675,0.07623601705879632,0.079083324,0.24055830603726294,0.12670299314791666
2019-09-07 21:00:00,CorePlus-S,15.302154374999995,0.07394035478725731,0.0,0.0,0.0,0.09043912266342592,0.04775229778240741,0.07624828025092593,0.0790784640423611,0.24062775770160916,0.12683076182476852
2019-09-07 22:00:00,CorePlus-S,14.780155027777777,0.0746417924289718,0.0,0.0,0.0,0.09072884055601851,0.047957566838425926,0.07625005101898147,0.07901842782986108,0.2416206840039718,0.12697599466828702
2019-09-07 23:00:00,CorePlus-S,14.544760944444446,0.0747056153365843,0.0,0.0,0.0,0.09090120066180556,0.048133759280324075,0.0763106139037037,0.07916111788773149,0.24191742990209356,0.12729487716805557
2019-09-08 00:00:00,CorePlus-S,14.346034555555551,0.07178814681930583,0.0,0.0,0.0,0.0908816302974537,0.04807240275787038,0.07619215810810186,0.07902159249097222,0.23886193522486138,0.1270939952488426
2019-09-08 01:00:00,CorePlus-S,15.028608138888893,0.07325286317049937,0.0,0.0,0.0,0.09082394679907407,0.048068082837268516,0.07619226668541668,0.07904032584953703,0.24026907665499012,0.12710840868680556
2019-09-08 02:00:00,CorePlus-S,15.06620279166667,0.07826049873148892,0.0,0.0,0.0,0.0909499320861111,0.048169508487500005,0.07637291551087963,0.0791519444076389,0.24558334632847964,0.1273214528951389
2019-09-08 03:00:00,CorePlus-S,14.818892277777783,0.060374593220921896,0.0,0.0,0.0,0.09090381129930554,0.048113742431712965,0.07630577769930555,0.0791876592976852,0.227584182219533,0.12730140172939816
2019-09-08 04:00:00,CorePlus-S,14.730291083333332,0.07703549820521072,0.0,0.0,0.0,0.09057950527939815,0.04786378720856481,0.07613033788796296,0.07896423920833333,0.2437453413725718,0.12682802641689814
2019-09-08 05:00:00,CorePlus-S,14.88548641666667,0.07516098916812594,0.0,0.0,0.0,0.09062735590046296,0.0478915466886574,0.07614564699490739,0.07896939308611112,0.2419339920634963,0.12686093977476853
2019-09-08 06:00:00,CorePlus-S,14.42622886111111,0.07513828364207209,0.0,0.0,0.0,0.09075482673125,0.04795149514583333,0.0761170268224537,0.0789242354488426,0.2420101371957758,0.12687573059467594
2019-09-08 07:00:00,CorePlus-S,14.834362902777777,0.06059180483156091,0.0,0.0,0.5601093919480741,0.09095344644097224,0.09208948150648148,0.07615967387499999,0.07901286534722222,0.22770492514753315,0.7312117388017777
2019-09-08 08:00:00,CorePlus-S,15.28516891402778,0.04103164624004578,0.0,0.0,0.0,0.09084401100578704,0.09219806028750001,0.07620664687199073,0.07906154331226853,0.20808230411782358,0.17125960359976855
2019-09-08 09:00:00,CorePlus-S,17.003437549089057,0.02394063851864087,0.0,0.8035170182773498,0.0,0.10681290971226852,0.09312173955231481,0.0760350497875,0.07903747773472222,1.0103056162957593,0.17215921728703704
2019-09-08 10:00:00,CorePlus-S,18.179055887777782,0.0,0.0,0.877535250177778,0.1775341938244267,0.12340265185069445,0.1169287189111111,0.0760071430888889,0.07912165770624999,1.0769450451173614,0.37358457044178783
2019-09-08 11:00:00,CorePlus-S,19.78222079486111,0.0,0.0,0.5569028340277363,0.40642453978418813,0.09437355276296298,0.15771844895972223,0.07588679106018519,0.07910277494189814,0.7271631778508845,0.6432457636858084
2019-09-08 12:00:00,CorePlus-S,20.84957149180556,0.0,0.0,0.5797596109184654,0.5403663620738686,0.1241364160888889,0.15481104775254628,0.07618433355439815,0.07938524571365742,0.7800803605617525,0.7745626555400723
2019-09-08 13:00:00,CorePlus-S,21.84651787638889,0.0,0.0,0.87163504581861,0.3196342322040607,0.18944578410324076,0.09148662277037038,0.07606803009722223,0.07932902979837962,1.1371488600190731,0.4904498847728107
2019-09-08 14:00:00,CorePlus-S,21.92349347305555,0.0,0.0,0.8104081589207321,0.3123267886442412,0.17949355378217596,0.09211892035902779,0.07630745749976854,0.07950797559374999,1.0662091702026768,0.483953684597019
2019-09-08 15:00:00,CorePlus-S,22.680575576250007,0.0,0.0,0.9330836939562552,0.430458841174012,0.21517373971041667,0.11184759980393519,0.07629650030347222,0.07951131793541669,1.2245539339701441,0.6218177589133639
2019-09-08 16:00:00,CorePlus-S,22.728463183472225,0.0,0.0,0.8852909349384271,0.5908991774282331,0.23634763847291668,0.1358694342226852,0.07626441862476854,0.07946848565462963,1.1979029920361124,0.8062370973055478
2019-09-08 17:00:00,CorePlus-S,22.391515644583333,0.0,0.0,0.7769580465028908,0.5365620120807193,0.17942341506689816,0.12209232788032408,0.07630037847893517,0.07940688018495369,1.032681840048724,0.7380612201459971
2019-09-08 18:00:00,CorePlus-S,20.94227242166666,0.0,0.0,0.8261478185855285,0.4310284990944023,0.16171860753958336,0.1122437039613426,0.07630506085000001,0.07933097631782407,1.064171486975112,0.6226031793735689
2019-09-08 19:00:00,CorePlus-S,18.96744971013889,0.07549059882686494,0.0,0.12032069750973932,0.0,0.09025732282199073,0.04868312987638889,0.07628287657800926,0.07925422798541666,0.36235149573660425,0.12793735786180555
2019-09-08 20:00:00,CorePlus-S,17.57257835013889,0.0739340398560129,0.0,0.0,0.0,0.08959311612893518,0.04717945376018518,0.07624946670925925,0.07909108663796297,0.23977662269420735,0.12627054039814814
2019-09-08 21:00:00,CorePlus-S,17.604437594861114,0.0580089694828592,0.0,0.0,0.0,0.09001271996805556,0.04745071366851851,0.07634403779375001,0.07913058607314814,0.22436572724466478,0.12658129974166665
2019-09-08 22:00:00,CorePlus-S,16.98493993888889,0.0715432675823283,0.0,0.0,0.0,0.09029425930810184,0.04771813903958333,0.07638273427569445,0.0791785512324074,0.23822026116612458,0.12689669027199074
2019-09-08 23:00:00,CorePlus-S,16.41038908083333,0.07397584973097089,0.0,0.0,0.0,0.09034205339166665,0.04774212296875,0.07645366796851852,0.07921791891898151,0.24077157109115607,0.12696004188773152
2019-09-09 00:00:00,CorePlus-S,16.270381089305555,0.07416475051606511,0.0,0.0,0.0,0.09054938405949073,0.04792738434027777,0.07644618252361111,0.07918100477083337,0.24116031709916697,0.12710838911111114
2019-09-09 01:00:00,CorePlus-S,15.957671204861109,0.0746548056864137,0.0,0.0,0.0,0.09040707843194443,0.04780434937013888,0.07639238446342594,0.07915218259768518,0.24145426858178407,0.12695653196782405
2019-09-09 02:00:00,CorePlus-S,15.4667795832986,0.07689436090481068,0.0,0.0,0.0,0.09049630738472224,0.0478741778789352,0.07642716163773147,0.07910490648379628,0.2438178299272644,0.12697908436273148
2019-09-09 03:00:00,CorePlus-S,15.096652388888884,0.07657147783695196,0.0,0.0,0.0,0.09064244314675926,0.047996229500694446,0.07642518730162037,0.07911189732152778,0.2436391082853316,0.12710812682222222
2019-09-09 04:00:00,CorePlus-S,14.22020559722222,0.0749445166606505,0.0,0.0,0.0,0.09063069944467593,0.04796901650347222,0.07633768402731482,0.07898360440416667,0.24191290013264127,0.1269526209076389
2019-09-09 05:00:00,CorePlus-S,14.182214583333332,0.07412508879717689,0.0,0.0,0.0,0.09083151512638891,0.04802941102407408,0.07608278336319445,0.07875605664837962,0.24103938728676028,0.1267854676724537
2019-09-09 06:00:00,CorePlus-S,14.242133722222224,0.07462004897135446,0.0,0.0,0.4870095428423884,0.09048675515578704,0.10184650758194444,0.07588926340162037,0.0786183154523148,0.2409960675287619,0.6674743658766477
2019-09-09 07:00:00,CorePlus-S,14.49641290277778,0.06738610123578542,0.0,0.0,0.30211851995098943,0.08985666718888892,0.14715890469699072,0.07546629144953704,0.07827317786458332,0.23270905987421137,0.5275506025125635
2019-09-09 08:00:00,CorePlus-S,15.176295267222223,0.015701730388110853,0.0,0.3976672090822197,0.0,0.0908820069226852,0.09184475269074074,0.07563640621759257,0.0784443303520833,0.5798873526106083,0.17028908304282403
2019-09-09 09:00:00,CorePlus-S,17.112053661527778,0.0,0.0,0.9606869942828109,0.0,0.12417880807847223,0.09427918012546298,0.07538928724722223,0.07835598333819443,1.1602550896085053,0.17263516346365743
2019-09-09 10:00:00,CorePlus-S,18.82171485916666,0.0,0.0,0.7739602050304482,0.16090448707236918,0.11194494418680559,0.13266521555462962,0.0754377923175926,0.07853386247083333,0.9613429415348463,0.3721035650978321
2019-09-09 11:00:00,CorePlus-S,20.796155893194452,0.0,0.0,0.6131559084523505,0.5031391187237899,0.10138772943379631,0.16484788308263887,0.07521396108564815,0.0784799870224537,0.7897575989717949,0.7464669888288825
2019-09-09 12:00:00,CorePlus-S,21.86931618791667,0.0,0.0,0.6174785773481316,0.3372156814473897,0.1481740078240741,0.09242432667777778,0.07521815045231481,0.07844378797129628,0.8408707356245205,0.5080837960964638
2019-09-09 13:00:00,CorePlus-S,22.960840555416663,0.0,0.0,0.9865195308544229,0.3058582384367506,0.23269416112615735,0.08965348232384261,0.07519071306782407,0.07843817631782407,1.2944044050484043,0.4739498970784173
2019-09-09 14:00:00,CorePlus-S,23.164477599722222,0.0,0.0,0.9011368778070964,0.4800105924298,0.20845032317291662,0.1094041055150463,0.0750939558564815,0.07821602413194445,1.1846811568364946,0.6676307220767908
2019-09-09 15:00:00,CorePlus-S,22.75906880236111,0.0,0.0,0.9488372826862853,0.73218884864754,0.19819456053749998,0.15218581305555554,0.07513118471689814,0.07824908577407409,1.2221630279406834,0.9626237474771696
2019-09-09 16:00:00,CorePlus-S,21.63415063875,0.0,0.0,0.9384568390609499,0.7860283966566585,0.18897700512384258,0.1654561033821759,0.07518996455069445,0.0782925325199074,1.2026238087354868,1.0297770325587416
2019-09-09 17:00:00,CorePlus-S,20.082037462361107,0.0,0.0,0.8038425208233837,0.48389945609881124,0.16430558030046297,0.13179121308703703,0.07523355315277779,0.07825501031805555,1.0433816542766243,0.6939456795039038
2019-09-09 18:00:00,CorePlus-S,18.05668635151446,0.0,0.0,0.8275341346734727,0.19928889679106232,0.16444684151759256,0.12341805182337964,0.07584299036412037,0.07885802624398147,1.0678239665551856,0.4015649748584234
2019-09-09 19:00:00,CorePlus-S,16.881764507638888,0.08059146944960893,0.0,0.11795359003607014,0.0,0.08965042452592592,0.048286550385879624,0.07589033145995373,0.07876598125810186,0.3640858154715587,0.12705253164398148
2019-09-09 20:00:00,CorePlus-S,15.928278011388889,0.07626113502615181,0.0,0.0,0.0,0.08917114149953703,0.04669423048773149,0.07591584072060184,0.07870715828587964,0.24134811724629068,0.12540138877361112
2019-09-09 21:00:00,CorePlus-S,15.283774858156027,0.05999767980403977,0.0,0.0,0.0,0.08955615525648149,0.04683735522708333,0.07598420268935184,0.07866069135532407,0.22553803774987308,0.1254980465824074
2019-09-09 22:00:00,CorePlus-S,14.97187015151515,0.055798186827988046,0.0,0.0,0.0,0.08968183787291667,0.047020144857638876,0.07598273292708331,0.07862269627314816,0.221462757627988,0.12564284113078705
2019-09-09 23:00:00,CorePlus-S,14.839545166666666,0.07594452051598244,0.0,0.0,0.0,0.09024655295393519,0.04742159140810184,0.07569650041712965,0.07846086027800926,0.2418875738870473,0.12588245168611112
2019-09-10 00:00:00,Core-S,14.388984027777779,0.07636789606655094,0.0,0.0,0.0,0.09001965373703705,0.04732690329537037,0.07606226073495372,0.07865143890787038,0.2424498105385417,0.12597834220324075
2019-09-10 01:00:00,Core-S,13.967105013888888,0.07588583892621527,0.0,0.0,0.0,0.09041814001527777,0.04761110883425925,0.07572916277129631,0.07846579035462962,0.24203314171278933,0.12607689918888887
2019-09-10 02:00:00,Core-S,13.569632944444443,0.07745406252256942,0.0,0.0,0.0,0.08989396576828704,0.04724847175902778,0.07589094270810186,0.07852452363310185,0.2432389709989583,0.12577299539212963
2019-09-10 03:00:00,Core-S,13.401847388888887,0.06224758488425923,0.0,0.0,0.0,0.09036665373356481,0.04749470175555556,0.07572475120810185,0.07849627979212963,0.22833898982592588,0.12599098154768518
2019-09-10 04:00:00,Core-S,13.692184625000003,0.07723973787152776,0.0,0.0,0.0,0.09019062985972223,0.04737374646597223,0.07589110765555555,0.07856074814907406,0.24332147538680554,0.1259344946150463
2019-09-10 05:00:00,Core-S,13.599018430555555,0.07687160888744213,0.0,0.0,0.0,0.09020244389351853,0.04734840784097223,0.07564736550393518,0.07831034341782407,0.24272141828489585,0.1256587512587963
2019-09-10 06:00:00,Core-S,13.565233319444445,0.07928140423611113,0.0,0.0,0.44748527822001416,0.09057401137893518,0.11961638385300925,0.07558201890393519,0.07830710956550924,0.24543743451898148,0.6454087716385326
2019-09-10 07:00:00,Core-S,13.608843388888888,0.0662625126927083,0.0,0.0,0.3164158216362475,0.09082949806087963,0.18673199333587964,0.07553754067962964,0.07819697003958333,0.23262955143321756,0.5813447850117105
2019-09-10 08:00:00,Core-S,15.182377444166663,0.009446205407696757,0.0,0.37967716867099516,0.0,0.09152063419305555,0.09320209109467593,0.07548070296226851,0.0782571215761574,0.556124711234016,0.17145921267083333
2019-09-10 09:00:00,Core-S,17.389979810972218,0.0,0.0,0.9040900989197831,0.0,0.11713610362245369,0.09279173296273148,0.07548320040879629,0.07834887547916668,1.096709402951033,0.17114060844189816
2019-09-10 10:00:00,Core-S,18.569151534861113,0.0,0.0,0.7845758747154995,0.0,0.11164233377384258,0.12784321143958333,0.0751515499699074,0.07824946329444443,0.9713697584592494,0.20609267473402776
2019-09-10 11:00:00,Core-S,19.75109641137129,0.0,0.0,0.6628725175150346,0.32742822409670164,0.10521464079328703,0.18911262890625005,0.07514225188472222,0.07834185652361111,0.8432294101930439,0.5948827095265629
2019-09-10 12:00:00,Core-S,20.774666215694438,0.0,0.0,0.6109398710739528,0.5671377842975506,0.13425766590324076,0.19597341816134256,0.07514004200532408,0.07826245915532408,0.8203375789825176,0.8413736616142171
2019-09-10 13:00:00,Core-S,20.89630058166667,0.0,0.0,0.9847867274254561,0.6302283622466398,0.22438154072638886,0.1805956941305556,0.07506984964328704,0.07828596336967593,1.284238117795132,0.8891100197468713
2019-09-10 14:00:00,Core-S,21.712477095138897,0.0,0.0,1.0080683764217433,0.7166375990953276,0.21927717678449074,0.1857083288097222,0.07509174546412038,0.0783184717888889,1.3024372986703545,0.9806643996939388
