datetime (YYYY-MM-DD hh:mm:ss),configuration,cell A lights (Wh/sqft),cell B lights (Wh/sqft)
2019-10-23 16:00:00,CorePlus-S,0.8999851492273148,0.32066322852407403
2019-10-23 17:00:00,CorePlus-S,0.8959465967340278,0.3470068920534721
2019-10-23 18:00:00,CorePlus-S,0.9007899887886576,0.19912676164444448
2019-10-23 19:00:00,CorePlus-S,0.8580323988993056,0.00917802306296296
2019-10-23 20:00:00,CorePlus-S,0.016996004333564813,0.009062229927777778
2019-10-23 21:00:00,CorePlus-S,0.016984261308333335,0.009063388403009258
2019-10-23 22:00:00,CorePlus-S,0.017020476875231484,0.009061101837731483
2019-10-23 23:00:00,CorePlus-S,0.017120849038657408,0.009116783971064819
2019-10-24 00:00:00,CorePlus-S,0.017147080838657406,0.009122246300231483
2019-10-24 01:00:00,CorePlus-S,0.017112985026620373,0.009103287969907408
2019-10-24 02:00:00,CorePlus-S,0.017140728598379628,0.009097213354166668
2019-10-24 03:00:00,CorePlus-S,0.017095522887962962,0.009060330537037036
2019-10-24 04:00:00,CorePlus-S,0.01706738680671296,0.009048910567361112
2019-10-24 05:00:00,CorePlus-S,0.05520079378356481,0.008977085503703706
2019-10-24 06:00:00,CorePlus-S,0.8982916478305556,0.009119238989583334
2019-10-24 07:00:00,CorePlus-S,0.8968629967981483,0.10268153557847223
2019-10-24 08:00:00,CorePlus-S,0.8960768570664351,0.2539350421090278
2019-10-24 09:00:00,CorePlus-S,0.8960844415761574,0.4174900792766204
2019-10-24 10:00:00,CorePlus-S,0.9018909993666667,0.3545258658456019
2019-10-24 11:00:00,CorePlus-S,0.8985289211601851,0.2958462442550926
2019-10-24 12:00:00,CorePlus-S,0.8961600771231483,0.23174667833078705
2019-10-24 13:00:00,CorePlus-S,0.9002537655171295,0.33277249261504627
2019-10-24 14:00:00,CorePlus-S,0.8976127107236113,0.39903076299629625
2019-10-24 15:00:00,CorePlus-S,0.8969763627474537,0.40094161736087963
2019-10-24 16:00:00,CorePlus-S,0.900130377717361,0.3208506887064814
2019-10-24 17:00:00,CorePlus-S,0.895271575700926,0.34416081236180557
2019-10-24 18:00:00,CorePlus-S,0.9017862634217592,0.19935662333634258
2019-10-24 19:00:00,CorePlus-S,0.8575133168011574,0.009091415369444444
2019-10-24 20:00:00,CorePlus-S,0.017099893856481484,0.009094073794907405
2019-10-24 21:00:00,CorePlus-S,0.01568050926435185,0.008334486343287036
2019-10-24 22:00:00,CorePlus-S,0.01398542202777778,0.00744116083449074
2019-10-24 23:00:00,CorePlus-S,0.017183666064583332,0.009137842078935187
2019-11-01 00:00:00,CorePlus-I,0.017224644365740737,0.00918907605277778
2019-11-01 01:00:00,CorePlus-I,0.01725161194652778,0.009203203906481484
2019-11-01 02:00:00,CorePlus-I,0.017296125417824073,0.009213046841898147
2019-11-01 03:00:00,CorePlus-I,0.017322203898842592,0.00921953802476852
2019-11-01 04:00:00,CorePlus-I,0.017277752161574074,0.009194175082175926
2019-11-01 05:00:00,CorePlus-I,0.059829635872453706,0.009165347745833335
2019-11-01 06:00:00,CorePlus-I,0.8992954512712962,0.009265067776157408
2019-11-01 07:00:00,CorePlus-I,0.8972872311925926,0.10320669764884259
2019-11-01 08:00:00,CorePlus-I,0.898281367365972,0.2665428309988426
2019-11-01 09:00:00,CorePlus-I,0.8973501741368054,0.40607704487777785
2019-11-01 10:00:00,CorePlus-I,0.8983744677525464,0.35566420348055555
2019-11-01 11:00:00,CorePlus-I,0.8936235683974536,0.30889853184421306
2019-11-01 12:00:00,CorePlus-I,0.8946383553812501,0.24876777524976848
2019-11-01 13:00:00,CorePlus-I,0.9004066221296296,0.36906103472199075
2019-11-01 14:00:00,CorePlus-I,0.9022180907759257,0.4058750727930556
2019-11-01 15:00:00,CorePlus-I,0.9029948637590277,0.40182293240856476
2019-11-01 16:00:00,CorePlus-I,0.9017467122344908,0.31611363458171304
2019-11-01 17:00:00,CorePlus-I,0.8960808152807869,0.36984608026689814
2019-11-01 18:00:00,CorePlus-I,0.8980320648972222,0.20181192592546296
2019-11-01 19:00:00,CorePlus-I,0.8511379084967593,0.009607621506481482
2019-11-01 20:00:00,CorePlus-I,0.017515272528009263,0.009392008888425925
2019-11-01 21:00:00,CorePlus-I,0.01746131128449074,0.009372554462962963
2019-11-01 22:00:00,CorePlus-I,0.017523638809027776,0.009380183613425927
2019-11-01 23:00:00,CorePlus-I,0.017560234174537035,0.009385614210185187
2019-11-02 00:00:00,CorePlus-I,0.017571290938425924,0.009392997849537036
2019-11-02 01:00:00,CorePlus-I,0.01757241395023148,0.00939110867638889
2019-11-02 02:00:00,CorePlus-I,0.01761215700925926,0.009394372547916667
2019-11-02 03:00:00,CorePlus-I,0.017638994445370374,0.00940234020046296
2019-11-02 04:00:00,CorePlus-I,0.01761574226458333,0.009392166284490742
2019-11-02 05:00:00,CorePlus-I,0.06057619590393518,0.00937795370949074
2019-11-02 06:00:00,CorePlus-I,0.8984335028944445,0.009552193064583332
2019-11-02 07:00:00,CorePlus-I,0.8955944070546297,0.10348321100092593
2019-11-02 08:00:00,CorePlus-I,0.8968444652518518,0.26690182050949074
2019-11-02 09:00:00,CorePlus-I,0.8975894023048612,0.40594332451851856
2019-11-02 10:00:00,CorePlus-I,0.8991249321787037,0.355945835474537
2019-11-02 11:00:00,CorePlus-I,0.8936745150298612,0.3090490653671296
2019-11-02 12:00:00,CorePlus-I,0.8956460011493055,0.2488505764391204
2019-11-02 13:00:00,CorePlus-I,0.8990704977689814,0.36973825413194444
2019-11-02 14:00:00,CorePlus-I,0.901457510380787,0.40707748535648147
2019-11-02 15:00:00,CorePlus-I,0.9032566223576388,0.4024154786358796
2019-11-02 16:00:00,CorePlus-I,0.9020495289694445,0.3164523466298611
2019-11-02 17:00:00,CorePlus-I,0.8961358793844906,0.3693916873738426
2019-11-02 18:00:00,CorePlus-I,0.8983062721592593,0.20200663983796296
2019-11-02 19:00:00,CorePlus-I,0.8503144050266205,0.009611312726157407
2019-11-02 20:00:00,CorePlus-I,0.01744928019467593,0.00937100517361111
2019-11-02 21:00:00,CorePlus-I,0.01743569271574074,0.00936390297152778
2019-11-02 22:00:00,CorePlus-I,0.013144865001851852,0.007043051806481481
2019-11-02 23:00:00,CorePlus-I,0.01757717622962963,0.009397542742824073
2019-11-03 00:00:00,CorePlus-I,0.017579577782638894,0.009389225433333334
2019-11-03 01:00:00,CorePlus-I,0.01763332062592593,0.009403971948148149
2019-11-03 02:00:00,CorePlus-I,0.017584616947916666,0.009373722352777778
2019-11-03 03:00:00,CorePlus-I,0.01760306767291666,0.009388449584259257
2019-11-03 04:00:00,CorePlus-I,0.017558058248842594,0.009364858190046298
2019-11-03 05:00:00,CorePlus-I,0.0609892938037037,0.009538677965509258
2019-11-03 06:00:00,CorePlus-I,0.8975884794791666,0.07852224772800925
2019-11-03 07:00:00,CorePlus-I,0.8953302450909723,0.09820467718935186
2019-11-03 08:00:00,CorePlus-I,0.8944535459087963,0.26660978054560186
2019-11-03 09:00:00,CorePlus-I,0.8969623115763891,0.40574964913263895
2019-11-03 10:00:00,CorePlus-I,0.8948064616069443,0.3557972828416666
2019-11-03 11:00:00,CorePlus-I,0.8919004544425925,0.30868339911828707
2019-11-03 12:00:00,CorePlus-I,0.8967741463546297,0.24913479858425927
2019-11-03 13:00:00,CorePlus-I,0.9017259299738426,0.36878536641203696
2019-11-03 14:00:00,CorePlus-I,0.902153049700926,0.4061436940097221
2019-11-03 15:00:00,CorePlus-I,0.9009241260803241,0.40198745089629634
2019-11-03 16:00:00,CorePlus-I,0.9010898311474537,0.31627274961458335
2019-11-03 17:00:00,CorePlus-I,0.8958316121196759,0.3687177091497686
2019-11-03 18:00:00,CorePlus-I,,
2019-11-03 19:00:00,CorePlus-I,,
2019-11-03 20:00:00,CorePlus-I,,
2019-11-03 21:00:00,CorePlus-I,,
2019-11-03 22:00:00,CorePlus-I,,
2019-11-03 23:00:00,CorePlus-I,,
2019-11-04 00:00:00,CorePlus-I,0.01762998640648148,0.009414944887037037
2019-11-04 01:00:00,CorePlus-I,0.017589229048379628,0.00939025289212963
2019-11-04 02:00:00,CorePlus-I,0.017596527929629627,0.00939219401921296
2019-11-04 03:00:00,CorePlus-I,0.0175670549,0.009370419460879631
2019-11-04 04:00:00,CorePlus-I,0.017482174513194445,0.009342489838657408
2019-11-04 05:00:00,CorePlus-I,0.06165956965763889,0.010415820929629628
2019-11-04 06:00:00,CorePlus-I,0.8955763977655092,0.10199476040254628
2019-11-04 07:00:00,CorePlus-I,0.8954665620761574,0.09781339880231482
2019-11-04 08:00:00,CorePlus-I,0.8956208610951388,0.26615309347314814
2019-11-04 09:00:00,CorePlus-I,0.8940841273465278,0.4057297737539351
2019-11-04 10:00:00,CorePlus-I,0.8963580535393518,0.3673568094944443
2019-11-04 11:00:00,CorePlus-I,0.8896457098,0.31694024469375004
2019-11-04 12:00:00,CorePlus-I,0.8957585098388888,0.24937046576805558
2019-11-04 13:00:00,CorePlus-I,0.9019158370791664,0.36891960486736114
2019-11-04 14:00:00,CorePlus-I,0.9017362275418982,0.40715882899398165
2019-11-04 15:00:00,CorePlus-I,0.9008433042914352,0.4033690953988426
2019-11-04 16:00:00,CorePlus-I,0.901009197855787,0.24596453758564818
2019-11-04 17:00:00,CorePlus-I,,
2019-11-04 18:00:00,CorePlus-I,,
2019-11-04 19:00:00,CorePlus-I,,
2019-11-04 20:00:00,CorePlus-I,,
2019-11-04 21:00:00,CorePlus-I,,
2019-11-04 22:00:00,CorePlus-I,,
2019-11-04 23:00:00,CorePlus-I,,
2019-11-05 00:00:00,CorePlus-I,0.017528371145138884,0.009377271217592595
2019-11-05 01:00:00,CorePlus-I,0.01761252311944445,0.009405826095833335
2019-11-05 02:00:00,CorePlus-I,0.017568033896759257,0.009383429237037038
2019-11-05 03:00:00,CorePlus-I,0.017573337932175925,0.00939418069513889
2019-11-05 04:00:00,CorePlus-I,0.017547499441666666,0.00937271484861111
2019-11-05 05:00:00,CorePlus-I,0.06219792436226852,0.009281627124999999
2019-11-05 06:00:00,CorePlus-I,0.8973826906541668,0.009195205400925928
2019-11-05 07:00:00,CorePlus-I,0.894806018974537,0.12764087415046296
2019-11-05 08:00:00,CorePlus-I,0.8944997905083334,0.2658620796078704
2019-11-05 09:00:00,CorePlus-I,0.8959486695439814,0.4070553337668982
2019-11-05 10:00:00,CorePlus-I,0.8960800005668982,0.35755642265578713
2019-11-05 11:00:00,CorePlus-I,0.8907705197972223,0.3092797284525463
2019-11-05 12:00:00,CorePlus-I,0.8950398997358797,0.25449065353865746
2019-11-05 13:00:00,CorePlus-I,0.9030816841254629,0.3699413537412038
2019-11-05 14:00:00,CorePlus-I,0.9028009902928241,0.40824275143819444
2019-11-05 15:00:00,CorePlus-I,0.9013266932317129,0.4045029861967592
2019-11-05 16:00:00,CorePlus-I,0.901959898785185,0.3170784722085649
2019-11-05 17:00:00,CorePlus-I,0.8958291477497685,0.3716107388120371
2019-11-05 18:00:00,CorePlus-I,0.896001445787037,0.2029251511921296
2019-11-05 19:00:00,CorePlus-I,0.8492696728125001,0.010073320468981484
2019-11-05 20:00:00,CorePlus-I,0.017421353051620368,0.009334373904398147
2019-11-05 21:00:00,CorePlus-I,0.01730698511921296,0.009304097250462964
2019-11-05 22:00:00,CorePlus-I,0.017358814760879634,0.009320277642129627
2019-11-05 23:00:00,CorePlus-I,0.017412936380324075,0.009345991449305558
2019-11-06 00:00:00,CorePlus-I,0.017372276685879633,0.009316893317592593
2019-11-06 01:00:00,CorePlus-I,0.017430639384027776,0.009336075506018521
2019-11-06 02:00:00,CorePlus-I,0.017469865262962965,0.009342392965046296
2019-11-06 03:00:00,CorePlus-I,0.017468168987037038,0.00933452249699074
2019-11-06 04:00:00,CorePlus-I,0.017400101220370372,0.009301554100925927
2019-11-06 05:00:00,CorePlus-I,0.06259504999745372,0.009180278450694444
2019-11-06 06:00:00,CorePlus-I,0.8979741183537038,0.00904055116087963
2019-11-06 07:00:00,CorePlus-I,0.8951355370689815,0.09696253103703703
2019-11-06 08:00:00,CorePlus-I,0.8959996635347222,0.2657353469782408
2019-11-06 09:00:00,CorePlus-I,0.8961349450449073,0.40743967974189815
2019-11-06 10:00:00,CorePlus-I,0.8979999737467591,0.3575800177189815
2019-11-06 11:00:00,CorePlus-I,0.893927804048611,0.3092737529965277
2019-11-06 12:00:00,CorePlus-I,0.8935286203564815,0.24938769731319443
2019-11-06 13:00:00,CorePlus-I,0.8973843457111113,0.37039949937430555
2019-11-06 14:00:00,CorePlus-I,0.8993928084652777,0.4082393789962963
2019-11-06 15:00:00,CorePlus-I,0.9019845705280092,0.40469340117499997
2019-11-06 16:00:00,CorePlus-I,0.9015014245101851,0.3171540805118055
2019-11-06 17:00:00,CorePlus-I,0.89598094708125,0.37181580963703703
2019-11-06 18:00:00,CorePlus-I,0.8955444378763888,0.20308951504467596
2019-11-06 19:00:00,CorePlus-I,0.8502364936340279,0.010167473710185186
2019-11-06 20:00:00,CorePlus-I,0.017581763973842594,0.009397061738657406
2019-11-06 21:00:00,CorePlus-I,0.008757327936805556,0.004684897533796296
2019-11-06 22:00:00,CorePlus-I,0.017571457584490743,0.009375144225925926
2019-11-06 23:00:00,CorePlus-I,0.017445387635416667,0.009273749632175926
2019-11-07 00:00:00,Core-I,0.017499576346064815,0.009322591456018518
2019-11-07 01:00:00,Core-I,0.01740350881712963,0.009246436647916665
2019-11-07 02:00:00,Core-I,0.017549173403472222,0.009339410262731484
2019-11-07 03:00:00,Core-I,0.017457143125925927,0.009208999799305555
2019-11-07 04:00:00,Core-I,0.01741258392037037,0.009179219777083332
2019-11-07 05:00:00,Core-I,0.06309540999421297,0.009102429664351852
2019-11-07 06:00:00,Core-I,0.9005725060872686,0.009018758957638888
2019-11-07 07:00:00,Core-I,0.8974474914074073,0.09721481013611112
2019-11-07 08:00:00,Core-I,0.8983473758956018,0.26580080634791664
2019-11-07 09:00:00,Core-I,0.8979304415921295,0.40888595035717584
2019-11-07 10:00:00,Core-I,0.8977356168453704,0.3585014598395833
2019-11-07 11:00:00,Core-I,0.8945383384224538,0.30925613570300925
2019-11-07 12:00:00,Core-I,0.8937418604131945,0.24964610566157408
2019-11-07 13:00:00,Core-I,0.897290801585185,0.3705755078888889
2019-11-07 14:00:00,Core-I,0.8999611471587963,0.4097220304331019
2019-11-07 15:00:00,Core-I,0.9031435983025463,0.40621647874120365
2019-11-07 16:00:00,Core-I,0.9024774800701388,0.31796850021828704
2019-11-07 17:00:00,Core-I,0.8970913220657408,0.37239848263171293
2019-11-07 18:00:00,Core-I,0.8985197347988426,0.20328794039675924
2019-11-07 19:00:00,Core-I,0.852266181419213,0.01009562458912037
2019-11-07 20:00:00,Core-I,0.017353558190972226,0.009312755274305556
2019-11-07 21:00:00,Core-I,0.017219363967129628,0.0092025053375
2019-11-07 22:00:00,Core-I,0.01740094281319444,0.00933254882662037
2019-11-07 23:00:00,Core-I,0.017329051312962963,0.009241894703703705
2019-11-08 00:00:00,Core-I,0.01743291981111111,0.009335158319444445
2019-11-08 01:00:00,Core-I,0.017332353437268518,0.009231134748379631
2019-11-08 02:00:00,Core-I,0.017289849915509258,0.009165885736111108
2019-11-08 03:00:00,Core-I,0.017374559993055552,0.009229615809490742
2019-11-08 04:00:00,Core-I,0.017179295174074075,0.009084962982175922
2019-11-08 05:00:00,Core-I,0.06340353378634259,0.009058101347453702
2019-11-08 06:00:00,Core-I,0.9006977415013888,0.008985038852546296
2019-11-08 07:00:00,Core-I,0.8979191851458334,0.09692697123935184
2019-11-08 08:00:00,Core-I,0.8985496285108796,0.26539675083634257
2019-11-08 09:00:00,Core-I,0.8975984098636576,0.4088276621462963
2019-11-08 10:00:00,Core-I,0.8979761781113427,0.3585789229439815
2019-11-08 11:00:00,Core-I,0.8934445603331018,0.30892655408842595
2019-11-08 12:00:00,Core-I,0.8911412899231481,0.24967900200949075
2019-11-08 13:00:00,Core-I,0.8939347798263888,0.37066581458310194
2019-11-08 14:00:00,Core-I,0.8995999365601851,0.4097130151222223
2019-11-08 15:00:00,Core-I,0.9016790372844906,0.40630095364537033
2019-11-08 16:00:00,Core-I,0.9015934896925925,0.31767229756041665
2019-11-08 17:00:00,Core-I,0.8960337551800923,0.37212792808541667
2019-11-08 18:00:00,Core-I,0.8957906843414353,0.20340175277199077
2019-11-08 19:00:00,Core-I,0.8497622547388889,0.01005970957986111
2019-11-08 20:00:00,Core-I,0.01745960295462963,0.009332498187500001
2019-11-08 21:00:00,Core-I,0.017404882531712962,0.00929096954212963
2019-11-08 22:00:00,Core-I,0.01753038318240741,0.009351329963657408
2019-11-08 23:00:00,Core-I,0.01746645292337963,0.009302464480787037
2019-11-09 00:00:00,Core-I,0.01748095397453704,0.009324058785416667
2019-11-09 01:00:00,Core-I,0.017457564506481487,0.009277620729398148
2019-11-09 02:00:00,Core-I,0.017604669126620374,0.009361609456481484
2019-11-09 03:00:00,Core-I,0.017502481053240742,0.009294089568055554
2019-11-09 04:00:00,Core-I,0.017449638635416664,0.009262845670833332
2019-11-09 05:00:00,Core-I,0.06406562023310185,0.009137449732638888
2019-11-09 06:00:00,Core-I,0.9005205544203704,0.009179292685648148
2019-11-09 07:00:00,Core-I,0.8980569405414351,0.09712144487453706
2019-11-09 08:00:00,Core-I,0.8988851012907406,0.26546027395046295
2019-11-09 09:00:00,Core-I,0.8980043528854167,0.40929937586342585
2019-11-09 10:00:00,Core-I,0.8983082508962961,0.35881608155995365
2019-11-09 11:00:00,Core-I,0.8956836532090278,0.3094451021027778
2019-11-09 12:00:00,Core-I,0.8925866890849536,0.2503645254263889
2019-11-09 13:00:00,Core-I,0.8959650087805555,0.3703888587159722
2019-11-09 14:00:00,Core-I,0.9001262901914352,0.40980152885810184
2019-11-09 15:00:00,Core-I,0.9026397119310186,0.40640168702962964
2019-11-09 16:00:00,Core-I,0.8998835007083336,0.31808504132662035
2019-11-09 17:00:00,Core-I,0.8958160567525463,0.373042477068287
2019-11-09 18:00:00,Core-I,0.8952636559993056,0.20341543189560182
2019-11-09 19:00:00,Core-I,0.8492639822229168,0.010100622072222223
2019-11-09 20:00:00,Core-I,0.017396021119444445,0.009264433072453702
2019-11-09 21:00:00,Core-I,0.008624997818055556,0.0045842418000000005
2019-11-09 22:00:00,Core-I,0.017395857804629634,0.009283716864120373
2019-11-09 23:00:00,Core-I,0.017376406525,0.009207850572453706
2019-11-10 00:00:00,Core-I,0.01740536767083333,0.009262207721296297
2019-11-10 01:00:00,Core-I,0.01735650866087963,0.009199652036342593
2019-11-10 02:00:00,Core-I,0.017334924606944444,0.009183102205787035
2019-11-10 03:00:00,Core-I,0.017342933911342593,0.009179095474305558
2019-11-10 04:00:00,Core-I,0.01727407839699074,0.009120902184259263
2019-11-10 05:00:00,Core-I,0.06475320705856483,0.009123534413194443
2019-11-10 06:00:00,Core-I,0.9003003222159721,0.009188631231944444
2019-11-10 07:00:00,Core-I,0.8973378479414352,0.09714769802199073
2019-11-10 08:00:00,Core-I,0.8987663444895834,0.26558609584513887
2019-11-10 09:00:00,Core-I,0.898547728125463,0.40888099987430565
2019-11-10 10:00:00,Core-I,0.8979639850912038,0.35918220529884254
2019-11-10 11:00:00,Core-I,0.8937481637497684,0.30938089576435185
2019-11-10 12:00:00,Core-I,0.8943346550810186,0.250227724786574
2019-11-10 13:00:00,Core-I,0.8973311766592592,0.37044127924814824
2019-11-10 14:00:00,Core-I,0.9000289340548611,0.4097526840768519
2019-11-10 15:00:00,Core-I,0.9023256785342593,0.40610155128310177
2019-11-10 16:00:00,Core-I,0.9000713111196761,0.3180481253791666
2019-11-10 17:00:00,Core-I,0.8959585655145833,0.37259980525370373
2019-11-10 18:00:00,Core-I,0.8993119174583334,0.20350643712708333
2019-11-10 19:00:00,Core-I,0.8481868973733796,0.010009033492129631
2019-11-10 20:00:00,Core-I,0.017426889558333335,0.009329035497222221
2019-11-10 21:00:00,Core-I,0.013287437927546296,0.0070997251081018516
2019-11-10 22:00:00,Core-I,0.017492097728935185,0.00936205038078704
2019-11-10 23:00:00,Core-I,0.01748696135625,0.00932038542337963
2019-12-08 00:00:00,Core-I,0.017301257118813133,0.009157260844017955
2019-12-08 01:00:00,Core-I,0.01729127615207231,0.009141732466682647
2019-12-08 02:00:00,Core-I,0.017304275226265042,0.009144246921782387
2019-12-08 03:00:00,Core-I,0.01736254351686357,0.009195074174382716
2019-12-08 04:00:00,Core-I,0.01738396424715982,0.009199414013272157
2019-12-08 05:00:00,Core-I,0.07992616836238425,0.009132909223989233
2019-12-08 06:00:00,Core-I,0.9062056991766344,0.009349327873729604
2019-12-08 07:00:00,Core-I,0.9033283336245145,0.0976362509597099
2019-12-08 08:00:00,Core-I,0.9035643393233759,0.2657146749019172
2019-12-08 09:00:00,Core-I,0.903803992046164,0.42587084092585387
2019-12-08 10:00:00,Core-I,0.8878939949407644,0.36001543168742056
2019-12-08 11:00:00,Core-I,0.9025607356076828,0.3109122794472012
2019-12-08 12:00:00,Core-I,0.9018579022272556,0.2220175039848508
2019-12-08 13:00:00,Core-I,0.9001297210463617,0.37634672895619653
2019-12-08 14:00:00,Core-I,0.8991886891488629,0.4265584523336944
2019-12-08 15:00:00,Core-I,0.8993904489417643,0.42300028699646125
2019-12-08 16:00:00,Core-I,0.8971544322847159,0.3232438827841268
2019-12-08 17:00:00,Core-I,0.8828124502215127,0.37853717670261244
2019-12-08 18:00:00,Core-I,0.898377318535452,0.20248525602952452
2019-12-08 19:00:00,Core-I,0.8382683530722373,0.00974136154246579
2019-12-08 20:00:00,Core-I,0.01690106075458372,0.008951773459021166
2019-12-08 21:00:00,Core-I,0.00888393545067848,0.0047093397814069364
2019-12-08 22:00:00,Core-I,0.017217844827114612,0.009111460642083848
2019-12-08 23:00:00,Core-I,0.017266734984540802,0.009128466800605656
2019-12-09 00:00:00,Core-I,0.017253978429013182,0.009115291549883735
2019-12-09 01:00:00,Core-I,0.017315541079300684,0.009140298787231268
2019-12-09 02:00:00,Core-I,0.017399809067331996,0.00917144177756441
2019-12-09 03:00:00,Core-I,0.01724544566542525,0.009088654290328105
2019-12-09 04:00:00,Core-I,0.017245688073810713,0.00907636002667824
2019-12-09 05:00:00,Core-I,0.07997766091689815,0.008874600861458333
2019-12-09 06:00:00,Core-I,0.9065082481838278,0.009162363970223556
2019-12-09 07:00:00,Core-I,0.9001396393488686,0.09739207142120226
2019-12-09 08:00:00,Core-I,0.9039518576122284,0.2665571143694434
2019-12-09 09:00:00,Core-I,0.9050053168831257,0.42660722169363957
2019-12-09 10:00:00,Core-I,0.9039789630174746,0.38817093100244104
2019-12-09 11:00:00,Core-I,0.9027705614120047,0.32837201171763447
2019-12-09 12:00:00,Core-I,0.9017389491279864,0.25404346398355737
2019-12-09 13:00:00,Core-I,0.9018950351461723,0.4105408132388618
2019-12-09 14:00:00,Core-I,0.9043350923052469,0.42608979648385414
2019-12-09 15:00:00,Core-I,0.9037049213911887,0.4214551621071683
2019-12-09 16:00:00,Core-I,0.9029098328516494,0.3229700032727589
2019-12-09 17:00:00,Core-I,0.902444677668418,0.39003034257930563
2019-12-09 18:00:00,Core-I,0.9007386795587061,0.2027385463964526
2019-12-09 19:00:00,Core-I,0.8257050025401989,0.00973534087683659
2019-12-09 20:00:00,Core-I,0.01717597107818704,0.009146344469519552
2019-12-09 21:00:00,Core-I,0.013365750614975611,0.007085921591149282
2019-12-09 22:00:00,Core-I,0.01740358102466931,0.00924010432222222
2019-12-09 23:00:00,Core-I,0.01739147166498486,0.00920466198989428
2019-12-10 00:00:00,Core-I,0.017421578762955168,0.009209712829415255
2019-12-10 01:00:00,Core-I,0.017353764362225726,0.009170944525719248
2019-12-10 02:00:00,Core-I,0.017410104212517805,0.009174817215162036
2019-12-10 03:00:00,Core-I,0.017379055782790368,0.009159606106197987
2019-12-10 04:00:00,Core-I,0.01727972594821695,0.009074267815094256
2019-12-10 05:00:00,Core-I,0.08078397807013943,0.009085426966324259
2019-12-10 06:00:00,Core-I,0.9088193202780934,0.009144132949537037
2019-12-10 07:00:00,Core-I,0.8992735595132065,0.09724867060027578
2019-12-10 08:00:00,Core-I,0.9034687587597112,0.27006376924376246
2019-12-10 09:00:00,Core-I,0.9047311951202878,0.4241495080011574
2019-12-10 10:00:00,Core-I,0.8870751283098764,0.3615727141804398
2019-12-10 11:00:00,Core-I,0.9011142108296296,0.31287405452769496
2019-12-10 12:00:00,Core-I,0.900261866626389,0.2537758170169791
2019-12-10 13:00:00,Core-I,0.8992390944430557,0.4095921381468935
2019-12-10 14:00:00,Core-I,0.9014029069222221,0.42459933297178315
2019-12-10 15:00:00,Core-I,0.9015088852233798,0.42096487684773953
2019-12-10 16:00:00,Core-I,0.9002859885456018,0.32298942365579086
2019-12-10 17:00:00,Core-I,0.901217406449537,0.38697832190515047
2019-12-10 18:00:00,Core-I,0.8982037971824075,0.20297433539413987
2019-12-10 19:00:00,Core-I,0.8369230747898148,0.009936700117160495
2019-12-10 20:00:00,Core-I,0.017075167586111113,0.009074340522843513
2019-12-10 21:00:00,Core-I,0.009023996131944443,0.00481577640135582
2019-12-10 22:00:00,Core-I,0.01738336312476852,0.00922867781034034
2019-12-10 23:00:00,Core-I,0.017529357797222225,0.009343298540441716
2019-12-11 00:00:00,Core-I,0.01740149961041667,0.009195522963363923
2019-12-11 01:00:00,Core-I,0.017453597201620374,0.009243391566988226
2019-12-11 02:00:00,Core-I,0.017451911180555554,0.009204724758636765
2019-12-11 03:00:00,Core-I,0.01739801548310185,0.009170817779081686
2019-12-11 04:00:00,Core-I,0.01732472779861111,0.009157977764539709
2019-12-11 05:00:00,Core-I,0.08181641946157409,0.009070475498116582
2019-12-11 06:00:00,Core-I,0.8895399583108795,0.008981612401374899
2019-12-11 07:00:00,Core-I,0.9004568463675926,0.09741049838220424
2019-12-11 08:00:00,Core-I,0.902699659205787,0.26997423488207445
2019-12-11 09:00:00,Core-I,0.9030560611738425,0.42515927456569325
2019-12-11 10:00:00,Core-I,0.9020506538942128,0.3682402105065721
2019-12-11 11:00:00,Core-I,0.9023273610592593,0.3135558239375223
2019-12-11 12:00:00,Core-I,0.9023678807231481,0.25414719875354025
2019-12-11 13:00:00,Core-I,0.8879495902939814,0.4051032937900193
2019-12-11 14:00:00,Core-I,0.9038276626474535,0.4263727387286814
2019-12-11 15:00:00,Core-I,0.9037910421743055,0.4221290374507031
2019-12-11 16:00:00,Core-I,0.9034730640488426,0.3228769294960971
2019-12-11 17:00:00,Core-I,0.9025897828261573,0.39097978532453703
2019-12-11 18:00:00,Core-I,0.9004796871046297,0.2031281351226115
2019-12-11 19:00:00,Core-I,0.8386342031060183,0.009889081337328305
2019-12-11 20:00:00,Core-I,0.017504232652777778,0.009349303918896873
2019-12-11 21:00:00,Core-I,0.017174070941203705,0.009177529023032406
2019-12-11 22:00:00,Core-I,0.017427450899074073,0.009254773647997662
2019-12-11 23:00:00,Core-I,0.01754427581967593,0.009346692718129856
2019-12-12 00:00:00,Core-I,0.017425598435416665,0.009238399192872403
2019-12-12 01:00:00,Core-I,0.017490442471527777,0.009320716920969028
2019-12-12 02:00:00,Core-I,0.017388530350925923,0.009227549787317723
2019-12-12 03:00:00,Core-I,0.017472561725462965,0.009311983470512502
2019-12-12 04:00:00,Core-I,0.017320744215740744,0.009194592308256172
2019-12-12 05:00:00,Core-I,0.08203111232615742,0.009120306535477582
2019-12-12 06:00:00,Core-I,0.9044698924953705,0.009187758305182736
2019-12-12 07:00:00,Core-I,0.9016132649743056,0.09736703158050232
2019-12-12 08:00:00,Core-I,0.9025651706689815,0.2697420532499122
2019-12-12 09:00:00,Core-I,0.8881236058810186,0.4174788036033731
2019-12-12 10:00:00,Core-I,0.901846311691435,0.36743870506997084
